id,name,category,area,url,description,phone,address,hours,closed,fee,access,parking,website
"52716","神川ビーチ 影絵の祭典 （かみかわびーちかげえのさいてん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52716/","","0994-28-2488（錦江町役場 観光交流課）","鹿児島県肝属郡錦江町神川3306-11","","","無料","・鹿児島中央駅から車で約1時間50分（高速利用） ・鴨池垂水フェリー（垂水降り場）から車で約50分 ・フェリーなんきゅう（根占乗り場）から車で約10分","50台","https://www.kagoshima-kankou.com/guide/10399"
"50336","霧島町蒸留所・明るい農村 （キリシマチョウジョウリュウショ・アカルイノウソン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/50336/","","0995-57-0865","鹿児島県霧島市霧島田口564-1","9：00～17：00","年中無休（1/1、2、3日を除く）","見学無料","［車］ ・ＪＲ霧島神宮駅より約5分 ・九州自動車道「溝辺鹿児島空港」インターより約30分","有","http://akarui-nouson.jp/"
"11067","そば打ち道場吹上庵三稜館 （そばうちどうじょうふきあげあんさんりょうかん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11067/","","0993-83-1555（そば打ち道場吹上庵三稜館）","〒897-0302 鹿児島県南九州市知覧町郡13714","平日 11:00～15:00 土日 11:30～15:00","無休","料金：1鉢2,700円（4人前） 所用時間：30分 ※そばが無くなり次第，終了となります。 ※打ったそばは，その場で食べることも持ち帰ることもできます。 ※食事のみの利用も可能です。","［車］ ・鹿児島中央駅から40分 ・知覧特攻平和会館から５分 ［バス］ ・鹿児島交通バス（知覧行き）で１時間15分、武家屋敷入口前バス停から徒歩３分","20台","https://fukiagean.jp/menu/sanryo/"
"52788","えびの高原 池めぐり （えびのこうげん いけめぐり） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52788/","","0995-45-5111","宮崎県えびの市末永","通年","無休","","・九州自動車道「溝辺鹿児島空港IC」から車で約50分 ・ＪＲ日豊本線「国分」駅より、霧島いわさきホテル行きバスで約65分、「霧島いわさきホテル」乗換、霧島連山周遊バスで約20分、「えびの高原」下車","120台（有料） （えびのエコミュージアムセンター駐車場）","https://www.city-kirishima.jp/kirikan/kanko/shizen/kouyou.html"
"30725","指宿温泉 旅館 いぶすき秀水園 （イブスキオンセンリョカン イブスキシュウスイエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/30725/","","0993-23-4141","鹿児島県指宿市湯の浜5-27-27","","","","ＪＲ指宿駅約1.5キロ（タクシー約5分）","60台(無料) ※最寄の指宿駅より送迎有(14：20より定刻。要予約)","http://www.syusuien.co.jp/"
"10709","湯泊温泉 （ユドマリオンセン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10709/","","0997-48-2806","鹿児島県熊毛郡屋久島町湯泊1714番地28","24時間利用可能","無休","こころざし（300円）","［車］ ・屋久島空港から約50分 ・宮之浦港から約70分 ・安房港から約35分","お問い合わせください","http://www.town.yakushima.kagoshima.jp/cust-facility/1424/"
"10849","笠沙美術館（黒瀬展望ミュージアム） （カササビジュツカン（クロセテンボウミュージアム）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10849/","","0993-63-0990","鹿児島県南さつま市笠沙町赤生木8666-1","9：00～17：00","火曜日、12/30～1/1","入館料無料","［車］ ・鹿児島市内から（谷山ＩＣ～鹿児島加世田線経由～国道226号）約1時間30分","有","http://www.city.minamisatsuma.lg.jp/shisei/shisetsujoho/shakai-kyoiku/e015410.html"
"53328","温泉宿 元屋 （オンセンヤド モトヤ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53328/","","0993-24-2852","鹿児島県指宿市湯の浜5-19-4","","","","［車］ ・ＪＲ指宿駅から約5分（徒歩約20分）","有（要予約）","https://www.ibusuki.or.jp/stay/guest-house/post-41/"
"51663","花の木農場 レストラン （ハナノキノウジョウ レストラン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51663/","","0994-24-4114","鹿児島県肝属郡南大隅町根占川北9493-9","9：00～17：00","無","","","有","https://hananokifarm.jp/"
"53535","道の駅 錦江にしきの里 （みちのえき きんこうにしきのさと） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53535/","","0994-22-0831","鹿児島県錦江町神川3306-18","8：30～18：00","12/31～1/3","","［車］ ・「桜島港」から約70分 ・「垂水港」から約40分 ・「根占港」から約10分 （指宿港⇔根占港「フェリーなんきゅう10号」〈高速船〉約20分） ［バス・徒歩］ ・鹿児島交通バス「神川小学校前」バス停下車、徒歩約5分","有 ※イベント時は臨時駐車場を準備","http://www.kinko-nishikinosato.com/"
"10317","笠石海浜公園 （かさいしかいひんこうえん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10317/","","0997-84-3512（和泊町企画課）","鹿児島県大島郡和泊町喜美留544-10","","","無料 ※キャンプ場・バーベキューなどの施設利用については、和泊町役場企画課にお問い合わせください","［飛行機・車］ ・鹿児島空港からJACで沖永良部空港まで約1時間15分、沖永良部空港から車で約10分 ［フェリー・車］ ・鹿児島新港からフェリーで和泊港まで約18時間、和泊港から車で約5分","有","https://okinoerabujima.info/spot/1003"
"13167","霧島神宮駅「きりしま」足美の湯停車場 （キリシマジングウエキ「キリシマ」タビノユテイシャバ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/13167/","","0995-45-5111（霧島市観光施設課）","鹿児島県霧島市霧島大窪465（ＪＲ日豊本線「霧島神宮駅」）","9：00～17：00","無休","無料","ＪＲ日豊本線霧島神宮駅敷地内","霧島神宮駅駐車場を利用",""
"10549","児玉美術館 （こだまびじゅつかん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10549/","","099-262-0050","〒891-0144 鹿児島県鹿児島市下福元町8251-1","10:00～16:00","月曜日（祝日の場合は翌日）、12月11日～1月3日（館内整理のため）","大人500円 高校・大学生300円 小・中学生200円","鹿児島中央駅から車で指宿スカイライン経由約35分","普通車あり バスあり","https://www.kodama-art-museum.or.jp/"
"10631","小宝島 湯泊温泉 （コダカラジマ ユドマリオンセン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10631/","","09912-4-2001（小宝島出張所）","鹿児島県鹿児島郡十島村小宝島","24時間利用可能","無休","無料","［車］ ・小宝島港から約6分","お問い合わせください","http://www.tokara.jp/tourism/guide_kodakara/%E6%B9%AF%E6%B3%8A%E6%B8%A9%E6%B3%89/"
"10139","旧田中家別邸 （キュウタナカケベッテイ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10139/","","0995-56-2012（霧島市福山総合支所 地域振興課）","鹿児島県霧島市福山町福山2926番地","8：30～17：00","水曜日、年末年始（12/29～1/3）","見学無料","［車］ ・東九州自動車道・国分ICより約10分 ［徒歩］ ・国道220号沿い、福山中学校バス停より約3分","約10台","https://www.city-kirishima.jp/kirikan/shisetsu/kanko-leisure/022.html"
"10161","松尾城跡 （マツオジョウアト） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10161/","","0995-74-4313","鹿児島県姶良郡湧水町木場","","無休","無料","［車］ ・ＪＲ肥薩線栗野駅から約7分","有","http://www.town.yusui.kagoshima.jp/index.html"
"10171","竹中池公園・町営プール （たけなかいけこうえん ちょうえいぷーる） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10171/","","0995-74-3111（湧水町商工観光PR課）","鹿児島県姶良郡湧水町川添1032-6","プールの開設時期・時間は湧水町HPでご確認下さい","","入園料：小学生以上 200円／幼児 100円 回数券(2枚お得)：小学生以上 2,000円／幼児 1,000円","[車] ・JR吉松駅から約5分 ・栗野ICから13分 [バス] ・湧水町ふるさとバス観光周り（土日祝・春夏冬休み期間のみ運行）で「いきいきくりの郷センター」から15分","有","https://www.town.yusui.kagoshima.jp/site/kanko/899.html"
"60116","きままな台所 （キママナキッチン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/60116/","","0995-78-8118","〒899-6603 鹿児島県霧島市牧園町高千穂3890","10:00～17:00 ※食事は11:00〜15:00ラストオーダー","火 ※火曜が祝日の場合は営業","","","",""
"53733","HOTEL Areaone Koshiki Island （ホテルエリアワンコシキアイランド） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53733/","","09969-3-2121","鹿児島県薩摩川内市里町里1619-15","","","","・串木野港からフェリーで約1時間15分（里港着） ・川内港から高速船で約50分（里港着） ・里港目の前","有","https://www.hotel-areaone.com/koshiki/"
"51257","中種子町温泉保養センター （ナカタネチョウオンセンホヨウセンター） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51257/","","0997-27-9211","鹿児島県熊毛郡中種子町坂井5542","11：00～21：00（4月～9月） 11：00～20：00（10月～3月）","木曜日、年末年始（12/28～1/3）","・大人（中学生以上）400円 ・高齢者（70歳以上）300円 ・小人（1歳～小学生）200円","［車］ ・中種子町中心部から約12分","有","https://town.nakatane.kagoshima.jp/fukushi/machinojoho/kanko/shukuhaku-onsen/onsen/onsenhoyocenter.html"
"51312","南大隅町観光交流物産館 なんたん市場 （ミナミオオスミチョウカンコウコウリュウブッサンカン ナンタンイチバ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51312/","","0994-28-1866","鹿児島県南大隅町根占川南718-38","8：00～18：00","無休","","垂水港から車で約50分","有","https://oosumi-kankou.com/topics/%E5%8D%97%E5%A4%A7%E9%9A%85%E7%94%BA%E8%A6%B3%E5%85%89%E4%BA%A4%E6%B5%81%E7%89%A9%E7%94%A3%E9%A4%A8-%E3%81%AA%E3%82%93%E3%81%9F%E3%82%93%E5%B8%82%E5%A0%B4/"
"51664","食事処 時海 （ショクジドコロ トキミ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51664/","","0994-26-0663","鹿児島県肝属郡南大隅町佐多伊座敷3931-2","12：00～14：00","第1・第3日曜日","","","",""
"10915","紫尾山 （シビザン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10915/","","0996-53-1111（さつま町商工観光PR課）","鹿児島県薩摩郡さつま町泊野","","","無料","［車］ ・出水駅より約40分","有","http://www.satsuma-net.jp/"
